100000000,  -76.81
101781737,  -65.31
103563474,  -66.78
105345212,  -82.78
107126949,  -74.25
108908686,  -90.22
110690423,  -93.22
112472160,  -92.19
114253898,  -90.69
116035635,  -90.66
117817372,  -91.66
119599109,  -89.12
121380846,  -92.59
123162584,  -92.59
124944321,  -92.06
126726058,  -91.06
128507795,  -90.53
130289532,  -90.03
132071269,  -89.00
133853007,  -89.50
135634744,  -90.97
137416481,  -90.47
139198218,  -91.94
140979955,  -90.91
142761693,  -89.91
144543430,  -90.88
146325167,  -91.38
148106904,  -88.84
149888641,  -88.31
151670379,  -87.81
153452116,  -88.28
155233853,  -87.28
157015590,  -86.75
158797327,  -86.75
160579065,  -86.72
162360802,  -80.72
164142539,  -81.69
165924276,  -85.16
167706013,  -82.66
169487751,  -85.12
171269488,  -88.62
173051225,  -80.59
174832962,  -68.59
176614699,  -74.56
178396437,  -74.56
180178174,  -84.03
181959911,  -86.53
183741648,  -86.50
185523385,  -87.00
187305122,  -89.47
189086860,  -89.94
190868597,  -91.44
192650334,  -89.91
194432071,  -89.91
196213808,  -89.88
197995546,  -91.34
199777283,  -90.84
201559020,  -88.81
203340757,  -88.31
205122494,  -89.28
206904232,  -90.78
208685969,  -91.25
210467706,  -90.25
212249443,  -91.72
214031180,  -90.72
215812918,  -90.19
217594655,  -92.16
219376392,  -90.66
221158129,  -89.62
222939866,  -89.62
224721604,  -90.09
226503341,  -89.59
228285078,  -92.56
230066815,  -92.56
231848552,  -91.53
233630290,  -90.03
235412027,  -91.03
237193764,  -92.03
238975501,  -91.06
240757238,  -90.56
242538976,  -90.56
244320713,  -89.06
246102450,  -92.56
247884187,  -90.59
249665924,  -91.59
251447661,  -90.59
253229399,  -91.59
255011136,  -91.09
256792873,  -92.62
258574610,  -91.12
260356347,  -90.62
262138085,  -90.62
263919822,  -89.66
265701559,  -91.66
267483296,  -87.66
269265033,  -89.66
271046771,  -92.16
272828508,  -90.69
274610245,  -91.19
276391982,  -90.19
278173719,  -91.19
279955457,  -90.19
281737194,  -90.72
283518931,  -91.22
285300668,  -91.22
287082405,  -91.22
288864143,  -91.22
290645880,  -90.25
292427617,  -91.75
294209354,  -91.25
295991091,  -90.25
297772829,  -89.75
299554566,  -90.28
301336303,  -89.28
303118040,  -87.78
304899777,  -90.28
306681514,  -89.81
308463252,  -89.31
310244989,  -90.81
312026726,  -91.81
313808463,  -90.31
315590200,  -92.84
317371938,  -90.34
319153675,  -91.84
320935412,  -89.34
322717149,  -90.88
324498886,  -89.38
326280624,  -88.38
328062361,  -87.88
329844098,  -85.88
331625835,  -87.88
333407572,  -86.41
335189310,  -86.41
336971047,  -83.91
338752784,  -85.41
340534521,  -85.44
342316258,  -81.94
344097996,  -85.44
345879733,  -83.94
347661470,  -84.44
349443207,  -85.97
351224944,  -86.47
353006682,  -85.97
354788419,  -84.97
356570156,  -87.00
358351893,  -88.00
360133630,  -88.00
361915367,  -87.00
363697105,  -89.00
365478842,  -90.03
367260579,  -89.03
