100000000,  -76.31
101781737,  -65.31
103563474,  -69.28
105345212,  -86.28
107126949,  -75.25
108908686,  -90.75
110690423,  -91.22
112472160,  -91.19
114253898,  -91.19
116035635,  -91.16
117817372,  -89.62
119599109,  -90.62
121380846,  -91.09
123162584,  -91.09
124944321,  -89.06
126726058,  -91.56
128507795,  -92.03
130289532,  -92.03
132071269,  -91.00
133853007,  -90.00
135634744,  -89.97
137416481,  -90.94
139198218,  -92.94
140979955,  -90.94
142761693,  -91.41
144543430,  -90.38
146325167,  -87.38
148106904,  -91.84
149888641,  -90.31
151670379,  -86.31
153452116,  -90.28
155233853,  -89.28
157015590,  -88.75
158797327,  -85.75
160579065,  -86.22
162360802,  -80.72
164142539,  -85.19
165924276,  -86.16
167706013,  -83.66
169487751,  -86.62
171269488,  -84.62
173051225,  -82.59
174832962,  -70.59
176614699,  -73.56
178396437,  -74.56
180178174,  -84.53
181959911,  -87.53
183741648,  -88.50
185523385,  -89.47
187305122,  -91.47
189086860,  -91.44
190868597,  -90.44
192650334,  -88.91
194432071,  -90.41
196213808,  -91.38
197995546,  -91.84
199777283,  -89.34
201559020,  -89.84
203340757,  -91.31
205122494,  -90.78
206904232,  -91.28
208685969,  -89.75
210467706,  -91.22
212249443,  -91.72
214031180,  -89.22
215812918,  -90.69
217594655,  -89.66
219376392,  -90.66
221158129,  -92.62
222939866,  -90.62
224721604,  -91.09
226503341,  -89.59
228285078,  -90.56
230066815,  -90.53
231848552,  -91.03
233630290,  -91.53
235412027,  -92.53
237193764,  -91.03
238975501,  -91.56
240757238,  -90.56
242538976,  -90.56
244320713,  -91.06
246102450,  -89.56
247884187,  -89.59
249665924,  -91.09
251447661,  -90.59
253229399,  -90.59
255011136,  -89.62
256792873,  -91.62
258574610,  -93.62
260356347,  -89.62
262138085,  -90.12
263919822,  -89.16
265701559,  -90.16
267483296,  -91.66
269265033,  -90.16
271046771,  -90.16
272828508,  -92.19
274610245,  -90.69
276391982,  -89.19
278173719,  -91.69
279955457,  -92.19
281737194,  -90.22
283518931,  -92.72
285300668,  -90.22
287082405,  -89.22
288864143,  -90.22
290645880,  -94.75
292427617,  -91.25
294209354,  -89.75
295991091,  -89.75
297772829,  -91.78
299554566,  -90.78
301336303,  -90.78
303118040,  -88.78
304899777,  -91.78
306681514,  -89.31
308463252,  -90.81
310244989,  -90.81
312026726,  -90.31
313808463,  -90.31
315590200,  -89.84
317371938,  -88.84
319153675,  -91.84
320935412,  -90.34
322717149,  -89.88
324498886,  -89.38
326280624,  -87.38
328062361,  -87.38
329844098,  -85.38
331625835,  -85.38
333407572,  -84.91
335189310,  -83.91
336971047,  -82.91
338752784,  -84.41
340534521,  -83.44
342316258,  -84.94
344097996,  -84.44
345879733,  -83.44
347661470,  -83.94
349443207,  -84.97
351224944,  -84.97
353006682,  -84.97
354788419,  -85.97
356570156,  -88.00
358351893,  -85.50
360133630,  -89.00
361915367,  -88.00
363697105,  -88.00
365478842,  -89.53
367260579,  -89.03
