100000000,  -76.81
101781737,  -68.31
103563474,  -70.28
105345212,  -84.75
107126949,  -76.25
108908686,  -90.22
110690423,  -91.72
112472160,  -89.69
114253898,  -89.69
116035635,  -91.66
117817372,  -90.16
119599109,  -91.12
121380846,  -89.09
123162584,  -92.09
124944321,  -91.09
126726058,  -91.06
128507795,  -92.06
130289532,  -90.03
132071269,  -92.00
133853007,  -90.50
135634744,  -92.97
137416481,  -90.44
139198218,  -92.44
140979955,  -90.94
142761693,  -91.41
144543430,  -92.88
146325167,  -90.38
148106904,  -92.34
149888641,  -90.34
151670379,  -89.81
153452116,  -90.28
155233853,  -89.78
157015590,  -87.25
158797327,  -88.25
160579065,  -86.22
162360802,  -81.22
164142539,  -84.69
165924276,  -86.66
167706013,  -87.16
169487751,  -86.16
171269488,  -86.12
173051225,  -77.09
174832962,  -70.09
176614699,  -74.06
178396437,  -74.56
180178174,  -81.53
181959911,  -85.53
183741648,  -88.00
185523385,  -89.47
187305122,  -89.97
189086860,  -88.97
190868597,  -89.94
192650334,  -90.91
194432071,  -90.41
196213808,  -90.38
197995546,  -91.38
199777283,  -89.34
201559020,  -89.31
203340757,  -91.31
205122494,  -90.78
206904232,  -90.28
208685969,  -90.75
210467706,  -92.75
212249443,  -91.22
214031180,  -89.72
215812918,  -91.19
217594655,  -91.16
219376392,  -92.16
221158129,  -91.62
222939866,  -89.62
224721604,  -90.59
226503341,  -90.06
228285078,  -88.56
230066815,  -90.56
231848552,  -89.03
233630290,  -89.53
235412027,  -92.03
237193764,  -89.53
238975501,  -89.06
240757238,  -89.56
242538976,  -92.06
244320713,  -90.56
246102450,  -90.56
247884187,  -90.09
249665924,  -89.59
251447661,  -89.09
253229399,  -90.59
255011136,  -90.12
256792873,  -89.12
258574610,  -92.12
260356347,  -89.12
262138085,  -90.62
263919822,  -92.12
265701559,  -90.66
267483296,  -90.66
269265033,  -91.16
271046771,  -90.16
272828508,  -88.19
274610245,  -89.69
276391982,  -88.19
278173719,  -88.19
279955457,  -91.19
281737194,  -92.22
283518931,  -90.22
285300668,  -91.22
287082405,  -91.22
288864143,  -90.22
290645880,  -92.75
292427617,  -90.25
294209354,  -90.25
295991091,  -92.75
297772829,  -90.28
299554566,  -91.28
301336303,  -90.78
303118040,  -91.28
304899777,  -90.28
306681514,  -91.31
308463252,  -91.81
310244989,  -89.31
312026726,  -90.81
313808463,  -91.31
315590200,  -91.34
317371938,  -90.84
319153675,  -90.84
320935412,  -89.34
322717149,  -89.84
324498886,  -88.38
326280624,  -89.38
328062361,  -90.38
329844098,  -89.38
331625835,  -89.91
333407572,  -90.41
335189310,  -90.41
336971047,  -90.91
338752784,  -91.91
340534521,  -89.44
342316258,  -90.94
344097996,  -90.44
345879733,  -88.94
347661470,  -88.47
349443207,  -89.47
351224944,  -89.47
353006682,  -90.47
354788419,  -89.47
356570156,  -90.97
358351893,  -90.00
360133630,  -91.00
361915367,  -91.50
363697105,  -90.00
365478842,  -89.03
367260579,  -89.53
369042316,  -91.53
370824053,  -90.53
372605791,  -91.03
374387528,  -92.06
376169265,  -89.06
377951002,  -91.06
379732739,  -90.56
381514477,  -89.56
383296214,  -90.09
385077951,  -89.59
386859688,  -89.59
388641425,  -89.09
390423163,  -90.62
392204900,  -90.12
393986637,  -88.62
395768374,  -90.16
397550111,  -89.16
399331849,  -92.19
401113586,  -91.69
402895323,  -91.19
404677060,  -91.22
406458797,  -90.72
408240535,  -90.22
410022272,  -91.25
411804009,  -91.25
413585746,  -90.78
415367483,  -90.28
417149220,  -91.31
418930958,  -90.31
420712695,  -91.31
422494432,  -91.34
424276169,  -91.84
426057906,  -91.88
427839644,  -90.88
429621381,  -90.88
431403118,  -90.88
433184855,  -91.41
434966592,  -90.41
436748330,  -91.44
438530067,  -90.94
440311804,  -90.94
442093541,  -90.97
443875278,  -93.97
445657016,  -91.47
447438753,  -92.00
449220490,  -91.50
451002227,  -80.03
452783964,  -89.03
454565702,  -60.06
456347439,  -92.56
458129176,  -90.56
459910913,  -87.59
461692650,  -79.09
463474388,  -81.62
465256125,  -88.12
467037862,  -92.12
468819599,  -93.66
470601336,  -84.66
472383073,  -76.19
474164811,  -77.69
475946548,  -78.19
477728285,  -92.72
479510022,  -91.72
481291759,  -88.75
483073497,  -85.75
484855234,  -87.25
486636971,  -88.28
488418708,  -91.78
490200445,  -91.28
491982183,  -91.31
493763920,  -90.81
495545657,  -87.84
497327394,  -89.34
