100000000,  -77.31
101781737,  -67.31
103563474,  -73.28
105345212,  -80.25
107126949,  -83.25
108908686,  -90.72
110690423,  -91.22
112472160,  -90.19
114253898,  -91.19
116035635,  -90.16
117817372,  -90.66
119599109,  -89.12
121380846,  -91.12
123162584,  -89.59
124944321,  -90.09
126726058,  -90.56
128507795,  -91.53
130289532,  -89.53
132071269,  -90.00
133853007,  -91.00
135634744,  -90.47
137416481,  -90.94
139198218,  -90.44
140979955,  -91.41
142761693,  -91.91
144543430,  -91.88
146325167,  -91.34
148106904,  -91.84
149888641,  -87.81
151670379,  -89.31
153452116,  -89.81
155233853,  -87.28
157015590,  -87.75
158797327,  -87.75
160579065,  -86.72
162360802,  -79.22
164142539,  -81.19
165924276,  -85.66
167706013,  -86.16
169487751,  -86.12
171269488,  -90.12
173051225,  -81.09
174832962,  -71.09
176614699,  -73.56
178396437,  -72.56
180178174,  -80.53
181959911,  -90.03
183741648,  -90.00
185523385,  -88.00
187305122,  -91.97
189086860,  -88.44
190868597,  -90.44
192650334,  -89.91
194432071,  -91.41
196213808,  -91.38
197995546,  -92.38
199777283,  -91.84
201559020,  -90.84
203340757,  -90.31
205122494,  -90.78
206904232,  -90.28
208685969,  -91.25
210467706,  -90.75
212249443,  -92.72
214031180,  -89.22
215812918,  -91.69
217594655,  -90.66
219376392,  -91.16
221158129,  -91.62
222939866,  -91.09
224721604,  -90.59
226503341,  -89.59
228285078,  -90.06
230066815,  -89.56
231848552,  -92.03
233630290,  -91.53
235412027,  -91.53
237193764,  -91.03
238975501,  -90.56
240757238,  -90.06
242538976,  -90.56
244320713,  -91.06
246102450,  -89.06
247884187,  -90.09
249665924,  -89.59
251447661,  -93.09
253229399,  -91.09
255011136,  -91.59
256792873,  -88.12
258574610,  -93.12
260356347,  -92.62
262138085,  -88.62
263919822,  -90.16
265701559,  -92.16
267483296,  -90.16
269265033,  -91.66
271046771,  -90.16
272828508,  -91.19
274610245,  -89.19
276391982,  -90.69
278173719,  -90.69
279955457,  -89.69
281737194,  -91.22
283518931,  -90.72
285300668,  -93.22
287082405,  -91.72
288864143,  -90.75
290645880,  -88.25
292427617,  -91.75
294209354,  -87.75
295991091,  -90.75
297772829,  -91.28
299554566,  -89.78
301336303,  -89.78
303118040,  -90.28
304899777,  -90.78
306681514,  -90.31
308463252,  -92.81
310244989,  -90.31
312026726,  -88.81
313808463,  -92.31
315590200,  -92.84
317371938,  -89.84
319153675,  -88.84
320935412,  -92.34
